Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37
Tracks 1 to 37
387,31.745674,72.22318, ,96.932434,50.527027, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.375,2.6875,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29.5,44.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
388,31.778572,72.39643, ,96.957146,50.585712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.388885,3.2777777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
389,31.213263,73.71147, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.75,3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
390,30.220848,74.89929, ,96.87143,50.614285, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.2,2.8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
391,29.74468,75.05319, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.6,3.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
392,28.445017,74.6134, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.833336,2.9444444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
393,29.129747,74.43671, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5625,3.6875,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
394,30.005085,75.123726, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.77273,2.8636363, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
395,29.621952,74.97038, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.333336,2.8333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
396,30.406752,74.590034, ,96.947365,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.22222,3.4444444,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
397,30.676678,74.69434, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.75,2.4375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,102.5,6.5,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
398,31.356678,73.79316, ,96.75,50.47222, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.166664,2.8333333,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,102.5,6.0,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
399,31.347458,74.14068, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.681816,3.409091,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
400,31.965986,74.62585, ,96.76471,50.47059, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.92857,2.9285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
401,31.847542,75.411476, ,96.833336,50.38889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.19231,3.7307692,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
402,31.848276,75.251724, ,96.957146,50.585712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.833336,3.3888888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
403,31.66554,75.425674, ,96.87143,50.642857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.8125,3.1875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
404,31.568628,74.8268, ,97.02631,50.394737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.85294,3.4411764, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
405,31.645329,74.84602, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.0625,3.3125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
406,30.97826,75.3323, ,96.85897,50.44872, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.433334,4.1666665, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
407,30.731293,75.40136, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,102.5,6.0,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
408,29.843334,76.05, ,96.72857,50.385715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.0,3.0,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
409,28.981848,77.01815, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.94444,2.9444444, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
410,29.464401,77.14725, ,96.72857,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.375,3.125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
411,29.858362,77.394196, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.166664,2.5666666,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
412,29.006289,78.00629, ,97.03846,50.474358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.78571,3.142857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
413,28.636808,77.969055, ,96.947365,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.59524,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
414,28.176828,78.231705, ,97.05556,50.583332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.8,3.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
415,28.347973,79.25, ,96.94118,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.40909,2.9545455, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
416,28.176191,79.05873, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.3125,4.125,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
417,27.395569,78.45886, ,96.947365,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.64286,2.9285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
418,27.30247,77.11729, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.78571,3.142857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
419,27.68289,77.90118, ,96.861115,50.583332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.39655,3.5689654, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29.0,45.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
420,27.61111,78.02381, ,96.833336,50.71212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.75,3.2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29.5,44.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
421,27.423077,77.12393, ,96.69444,50.555557, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.045456,3.6363637, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
422,27.186335,76.92547, ,96.947365,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.57692,4.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
423,27.793413,77.85928, ,97.03846,50.474358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.888885,3.3888888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
424,26.915842,78.03136, ,96.94118,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.590909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
425,28.188679,78.75157, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.25,2.625,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
426,27.006098,78.539635, ,96.888885,50.583332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.40476,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
427,27.14985,78.66321, ,96.94118,50.558823, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.911766,2.9705882, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
428,26.724138,79.385056, ,96.85897,50.44872, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.57143,3.642857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
429,26.28869,79.02976, ,97.042854,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.07895,3.3421052, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
430,27.180555,78.81389, ,97.03846,50.474358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.208336,3.0833333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
431,27.667164,79.28209, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.690475,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
432,28.26991,79.28761, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.23077,3.1923077, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
433,28.662651,78.25603, ,97.03846,50.474358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.8,3.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
434,29.29076,79.01359, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.77586,3.6724138, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
435,28.886707,78.300606, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.57692,2.9615386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
436,28.2625,77.828125, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.59524,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
437,27.365204,77.86677, ,96.85135,50.472973, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.78571,3.142857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
438,26.556547,77.15179, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.71429,2.9285715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
439,26.497093,77.450584, ,96.583336,50.61111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.60526,3.3947368,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
440,27.015545,77.65803, ,96.861115,50.63889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.625,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
441,27.16873,77.3452, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.59091,3.590909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
442,27.367313,76.93689, ,96.957146,50.585712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.416664,2.8333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
443,27.011236,78.16011, ,96.833336,50.38889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,3.392857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
444,25.80539,78.27545, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.388885,3.2777777, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
445,25.2809,79.35674, ,96.775,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.78,3.42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
446,24.594955,80.44362, ,96.81579,50.789474, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.1,2.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
447,24.120481,79.42771, ,96.76471,50.47059, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.32353,3.2058823, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
448,24.317934,80.20109, ,96.861115,50.63889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.53571,3.1785715, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
449,24.021008,81.04342, ,96.916664,50.444443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.76923,3.3076923, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
450,24.144629,79.47796, ,96.8,50.525, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.78125,3.84375, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.5,75.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
451,24.212122,78.857574, ,96.957146,50.585712, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.63636,3.5454545, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.5,75.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
452,24.282608,79.66848, ,96.85897,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99.710526,2.3421052, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
453,24.426966,79.69944, ,96.97222,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.76087,3.5869565,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
454,24.315865,80.661476, ,97.05556,50.583332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.065216,3.6304348, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
455,24.135616,80.20137, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.8333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
456,24.364943,80.56609, ,96.932434,50.364864, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.875,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
457,24.25138,81.22099, ,96.85897,50.44872, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.42308,3.2692308, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
458,24.637932,82.37533, ,96.8421,50.36842, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.2619,3.3095238, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
459,24.380222,81.633705, ,96.78571,50.557144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.5625,3.9375,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
460,23.871212,83.492424, ,96.69444,50.555557, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.9,4.06, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
461,23.92941,83.30882, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.195656,3.152174, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
462,23.807888,82.62214, ,96.8,50.525, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.46429,3.2142856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
463,23.882566,81.463684, ,96.710526,50.605263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.90741,3.2037036, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
464,24.213396,81.71184, ,96.98649,50.662163, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.55556,3.6111112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
465,23.594872,82.56154, ,96.72222,50.63889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.15385,3.9615386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
466,23.129454,82.45249, ,97.03846,50.474358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.46774,3.1774194, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
467,24.431232,82.33954, ,96.947365,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.38,3.06, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
468,22.489277,81.95309, ,97.05556,50.583332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.34,3.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
469,21.726065,81.90691, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.5,2.6764705, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
470,22.573048,80.82242, ,96.85897,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.9,3.74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
471,22.255905,81.02493, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.23913,3.0217392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
472,23.395027,81.21823, ,96.85897,50.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,101.57692,3.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
473,22.963068,81.329544, ,96.76471,50.47059, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.28571,3.0714285, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
474,23.364641,80.40884, ,96.97222,50.61111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.891304,3.3695652,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
475,23.601604,81.23262, ,96.89474,50.57895, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.62,3.26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
476,22.987032,82.51441, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.4,3.05, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
477,24.336735,82.95481, ,96.98649,50.58108, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.75,3.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
478,24.266083,84.01755, ,97.05556,50.583332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.166664,3.0714285, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
479,25.084745,83.13559, ,96.947365,50.44737, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.42308,3.0384614, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
480,24.745989,84.419785, ,96.861115,50.63889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.41304,2.673913, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
481,24.692091,83.94633, ,96.957146,50.642857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.75,3.4166667,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
482,25.236586,84.187805, ,96.95,50.475, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100.318184,3.1666667, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
